SampleN,SumTS,Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,NH4_N,NO3_N,N.N,TN,OM,SoilType,Longitude,Latitude,ALT_extract,Landscape,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin
D6_1_5,1.62641927,28.32,1.6015,276.826,11856.0,7899.5,60518.0,7.885,1582.5,60.6795,42.6615,686.5,31464.0,9.9245,24.987,15.65,52.4395,13.7935,4.3995,13.489,49.157,111.5225,14.566,13.1105,3.672,0.4555,0.2875,2.7065,0.7355,5.7475,194.607,31.396,64.4215,7.216,27.3285,5.1465,0.83,4.1725,0.4845,2.9655,0.54,1.434,1.1535,0.5045,14.03,9.6825,47.74,21.16,122.09,7.87,144.9,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_6,7.1263649,30.458,1.865,281.2705,13110.5,7612.0,68324.0,8.083,1648.0,61.798,43.444,772.5,34823.5,10.667,26.438,16.984,53.595,14.017,4.6825,14.3325,46.4915,110.913,14.567,12.3445,3.777,0.5585,0.295,2.534,0.801,5.7425,185.833,31.351,64.445,7.2655,27.233,5.1635,0.8215,4.1685,0.482,2.9215,0.522,1.3815,1.0975,0.448,14.133,9.416,44.66,20.86,312.71,8.0,175.0,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_7,2.07730225,23.3605,1.6165,174.8155,12221.5,6764.5,63648.5,6.212,1482.5,49.38,35.569,710.5,32319.0,9.213,23.298,14.9525,50.8005,11.8945,3.8715,12.711,39.4,102.802,13.6225,7.627,3.263,0.453,0.294,2.4805,1.0805,5.213,165.4985,30.0255,61.048,6.8605,25.8345,4.9125,0.781,4.043,0.4655,2.861,0.524,1.374,1.096,0.3235,14.515,9.24,29.26,24.02,288.51,8.17,94.5,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_8,3.01600937,30.681,1.695,290.1875,12638.0,7724.0,66420.0,8.0225,1616.0,61.1695,43.297,729.0,33498.5,10.278,25.7465,16.3035,61.011,13.646,4.685,13.7275,45.1315,105.736,13.812,11.2435,3.524,0.552,0.2875,2.4705,0.746,5.364,171.8775,28.0655,57.81,6.5055,24.5025,4.617,0.725,3.7215,0.427,2.635,0.475,1.254,1.0065,0.399,12.5855,8.632,39.27,32.91,215.61,8.28,173.9,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_9,8.52748965,33.099,1.956,367.831,14343.5,9894.0,71274.5,9.3145,1923.5,69.603,48.393,832.5,37983.5,10.837,27.0365,16.9785,57.254,15.455,5.058,14.6885,53.519,115.4485,15.1415,14.532,3.7185,0.797,0.293,2.7215,0.766,5.921,201.6,32.731,67.395,7.535,28.0845,5.286,0.829,4.246,0.486,2.9315,0.527,1.401,1.1145,0.5375,13.3825,9.862,47.74,24.81,565.66,8.23,150.6,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_10,3.07703019,29.6495,1.9255,288.127,12317.0,7772.5,63725.0,8.4025,1599.0,63.788,45.249,712.0,32690.0,10.6035,26.834,16.9215,56.764,14.38,4.6555,14.2495,50.0355,114.3285,15.1615,13.348,3.7955,0.4815,0.297,2.589,0.757,5.9385,196.8625,32.047,65.462,7.3575,27.6955,5.2465,0.8505,4.227,0.494,2.9815,0.5385,1.4385,1.1485,0.487,14.4515,9.721,86.24,39.91,449.65,8.16,210.7,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_11,1.71295371,29.107,1.84,316.676,13104.5,9863.5,64771.0,8.2715,1767.5,62.3675,43.905,761.5,34447.5,9.661,24.498,15.4305,51.373,14.235,4.592,13.4435,51.24,109.3645,14.118,14.061,3.3785,0.454,0.284,2.6155,0.815,5.649,200.4785,31.1685,63.8475,7.1425,26.8125,5.0755,0.7995,4.0895,0.471,2.866,0.5175,1.3705,1.102,0.564,13.493,9.5185,61.6,20.67,326.31,8.26,152.4,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_12,2.47528879,26.871,1.693,269.7385,12498.0,8725.0,64098.5,7.8955,1674.5,60.0865,42.2415,727.0,32976.0,9.808,24.8035,15.474,50.985,13.974,4.3055,13.5245,50.0745,111.2785,14.945,13.3305,3.558,0.4615,0.2855,2.6535,0.739,5.84,200.5055,33.446,68.2035,7.6205,28.6495,5.4345,0.8545,4.3995,0.514,3.105,0.563,1.4855,1.1935,0.5215,14.4645,10.732,29.26,27.08,196.11,8.27,143.5,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_13,3.89301585,27.2375,1.646,256.4085,12599.0,7948.0,64631.0,7.451,1642.0,56.6735,40.428,735.5,33327.0,9.6835,24.1965,15.4605,52.5275,13.1395,4.3175,13.2275,45.2395,106.538,13.6965,11.602,3.365,0.435,0.2755,2.4735,0.7715,5.4715,182.6145,30.501,62.3115,7.007,26.4025,4.974,0.7875,4.0305,0.4655,2.8285,0.5155,1.3555,1.0965,0.449,13.684,9.629,35.42,23.83,439.71,8.39,142.8,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_14,1.62482696,27.0675,1.7105,268.13,11657.0,7281.0,58497.0,7.3805,1569.0,57.3155,40.4315,688.0,31309.0,9.6845,24.274,15.7685,52.215,13.473,4.35,13.3415,45.7705,108.2425,14.6805,12.0205,3.721,0.464,0.3,2.9075,0.7025,5.5435,182.6705,32.6085,66.962,7.4545,28.0305,5.2825,0.834,4.282,0.498,3.0285,0.5475,1.4435,1.1535,0.4615,14.573,10.2385,23.1,31.43,273.2,8.25,157.9,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
D6_1_15,3.45660386,29.9695,1.815,331.8735,14036.5,10408.5,69632.5,8.678,1960.0,66.5485,46.361,819.5,37260.5,10.101,25.692,15.9795,56.227,15.293,4.745,14.684,54.627,119.8525,15.467,13.9675,3.1455,0.508,0.2895,2.853,1.222,5.9345,209.8625,33.382,69.029,7.7855,29.226,5.523,0.8695,4.421,0.5205,3.14,0.5695,1.505,1.219,0.5535,14.212,10.515,50.82,20.47,162.11,8.33,134.2,,,,,,Roam,111.989088,36.210668,908,Mountain,0.455217004,4146.200195,2823.5,762.5999756,0.432765007,-4.099999905,24.10000038,38.83000183,-22.34000015
