Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,Li_P,Be_P,Na_P,Mg_P,K_P,Ca_P,Sc_P,Ti_P,V_P,Cr_P,Mn_P,Fe_P,Co_P,Ni_P,Cu_P,Zn_P,Ga_P,Ge_P,As_P,Rb_P,Sr_P,Y_P,Zr_P,Nb_P,Mo_P,Cd_P,Sn_P,Sb_P,Cs_P,Ba_P,La_P,Ce_P,Pr_P,Nd_P,Sm_P,Eu_P,Gd_P,Tb_P,Dy_P,Ho_P,Er_P,Yb_P,Hf_P,Pb_P,Th_P,Longitude,Latitude,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin,ALT_extract,Altitude,R_Altitude,NH4_N,NO3_N,N.N,TN,OM,Province_Hebei,Province_Henan,Province_Shandong,Province_Shannxi,Province_Shanxi,Province_Sichuan,City_Bozhou,City_Deyang,City_Guangyuan,City_Heze,City_Jinan,City_Linyi,City_Nanyang,City_Sanmenxia,City_Shangluo,City_Yuncheng,Landscape_Hills,Landscape_Mountain,Landscape_Slope,SoilType_Roam,SoilType_Sandy,CultivationType_Seedings,CultivationType_Unknown,ClimateType_II,ClimateType_III,按气候聚类划分的类型_II,按气候聚类划分的类型_III
4.48267848,0.239821611,260.5149047,777.5563599,993.918439,2126.541416,0.793390877,109.4934245,7.411500626,7.184877777,62.72355021,5634.342527,1.571009553,4.367334059,11.33385583,27.86843644,1.957802118,0.543640536,1.531338235,9.06600601,4.779588259,2.02984726,2.20262054,0.062629478,0.160406983,0.49893489,4.495233375,0.363904369,0.908913756,27.94862472,12.08409648,22.51448354,2.327140317,7.676766635,1.102813978,0.219192525,0.896548472,0.092395387,0.420237134,0.06922531,0.181877658,0.153199731,0.032701334,7.110404193,15.81175347,162.624,13.19894408,18.4,7.41,67.9,0.811923192,0.045865884,2792.010888,4638.311642,6515.975151,2187.29058,0.075261133,7.602235593,0.6546135,5.063452794,51.30344951,411.5786171,0.39004942,4.909933204,11.86132001,17.73454417,0.183410814,0.087287528,0.190045931,9.541376001,14.47158263,0.906805566,0.582185668,0.050600093,0.150612089,0.109811389,0.988992762,0.051497337,0.124728687,66.34665493,2.501757555,3.904448328,0.474901013,1.695168038,0.267901165,0.065723396,0.273919244,0.032846565,0.158852288,0.029282972,0.080067591,0.058049467,0.013228253,1.072125043,0.346804974,117.7015533,36.34113333,0.259660006,4890.100098,3457.800049,851.2000122,0.588261008,-2.0,26.20000076,40.36000061,-20.94000053,256,249,952.8657996,10.48,7.62,18.1,660.8294,10.98089172,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
13.25886422,0.832493219,230.4461011,4554.250561,3222.696433,29793.13072,3.92716905,542.9350753,29.82208527,23.48883146,475.0238085,21193.68539,7.938882175,17.96036256,33.93439738,41.62256268,5.311349019,1.484954981,7.028765705,25.54961507,30.05462498,9.102292833,2.72489676,1.006866001,0.307792683,0.667237523,5.022121549,0.458229613,2.736502143,95.03450244,19.43085682,39.22760824,4.520134721,16.87428312,3.285330554,0.601668708,2.956352345,0.367601812,1.881157201,0.324440668,0.867426382,0.700191451,0.047139618,13.7545843,19.66499472,204.974,2.595742982,91.35,7.64,126.1,1.078200393,0.048025915,2352.366368,6419.566933,5962.324166,3089.343201,0.175820108,16.95457779,1.86279385,3.394702976,35.40370105,915.2579111,0.482210615,1.681099546,10.8518894,15.21433713,0.275287937,0.087502399,0.479420254,6.470592347,14.38529417,0.491377191,0.105283519,0.069108853,0.384587613,0.06078967,0.392914345,0.082438795,0.164200052,23.13979463,0.878883501,1.814902876,0.204141753,0.769321492,0.14654255,0.033473952,0.137640194,0.018419968,0.091178843,0.018452996,0.053627398,0.03509891,0.00289888,1.096908173,0.270704649,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,11.59,3.67,15.26,1108.0454,16.2129361,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
15.20051334,0.926853164,213.8445446,5140.892932,3534.653752,6401.230585,4.526212466,632.5525241,33.95568757,27.18967712,458.6222614,23323.04849,9.355412278,21.58283884,31.08543827,48.93268147,6.143488909,1.573660742,8.078541667,29.26265922,17.18949495,9.79228907,2.809688329,1.273079087,0.345383474,0.801260464,5.48697645,0.505813586,3.157347732,107.8344272,21.57505507,43.43806622,4.913358458,18.33000149,3.487739481,0.651342199,3.184443947,0.391540713,2.02773625,0.362108757,0.939048894,0.775801498,0.049503714,15.50716651,6.633375054,238.5152,2.395783421,102.05,7.56,117.5,1.290157861,0.146852293,2964.547257,6268.896986,9910.94176,3644.024242,0.349682212,27.55039544,2.750864793,7.025687157,46.81471517,1456.916408,0.781245313,3.404877279,19.32507462,26.65063169,0.502533976,0.171609368,0.631193368,8.788394471,18.20364535,0.857393286,0.97349693,2.404749488,1.548392806,0.181681214,3.922752013,0.191318674,0.263296536,34.76203759,1.554635139,2.96822988,0.434821001,1.347529474,0.333093579,0.155059238,0.32574356,0.13216114,0.249111838,0.131620131,0.181970476,0.164583165,0.551271167,1.431642518,0.478080971,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,6.37,7.32,13.69,1365.5334,15.65251127,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
16.20751262,0.963431098,229.9916694,5346.985694,3707.317443,5182.941561,4.815373608,638.995031,35.01727762,28.6197318,481.0036411,24296.21164,9.981686645,22.48428318,28.54190681,51.63992579,6.381734051,1.667853739,8.305392354,30.08112978,17.21854046,10.13401656,2.724224478,1.227856151,0.369155145,0.626332366,6.022428101,0.542982813,3.282764065,116.8427867,22.93263289,46.76173386,5.230027947,19.4612432,3.632218762,0.669300114,3.337258014,0.411970718,2.113241188,0.373658693,0.983329991,0.810097655,0.048521094,16.70252854,6.708935261,199.892,2.896755634,107.2,7.35,110.4,0.781382121,0.029546204,2811.171282,3858.186884,4761.972115,2671.080577,0.175246648,16.70851565,1.776524843,3.159231141,35.25737964,870.2855071,0.490644567,1.747384377,14.95083308,16.93920024,0.233765361,0.084359494,0.433567638,5.65513099,13.64753816,0.516756154,0.491150324,0.39741357,0.345053578,0.040108597,1.17495911,0.096808095,0.139144476,22.82990731,0.914016864,1.766974907,0.205046674,0.782478557,0.151978057,0.034834005,0.143994458,0.017790187,0.095799412,0.018627139,0.047732693,0.036912704,0.045194473,0.782497428,0.245831815,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,12.67,4.75,17.42,1407.8834,16.69288612,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
13.59872469,0.781994913,169.2540226,4435.400208,3041.137191,4273.502492,3.971040756,532.5266027,29.51738756,23.27597922,387.1948079,20075.47966,8.033245969,18.45168174,24.01325151,52.3780435,5.324086347,1.433736933,7.16568962,24.91861343,13.93192296,8.667781799,1.916012959,0.975317733,0.297467827,0.889898056,4.904497197,0.444158794,2.720696436,94.34755227,19.39962077,39.43988108,4.419662462,16.23292066,3.084728915,0.571306046,2.792540375,0.348808911,1.8234299,0.319936212,0.841332844,0.70091348,0.027987959,18.39576212,11.91125526,243.5972,4.28867789,105.75,6.43,113.9,0.642709978,0.022981707,2434.187402,6537.843126,10310.60342,2809.505264,0.088524923,7.975252241,1.048153321,3.422717769,28.19780067,451.8429487,0.285778789,1.561733674,16.13404603,15.84092922,0.121581245,0.048451494,0.352564576,9.11929688,14.08072944,0.315516369,0.334862331,0.201400338,0.389866189,0.053988276,1.095928738,0.269014833,0.098870556,24.82519377,0.492969316,1.045307147,0.112638642,0.414148194,0.083995895,0.024390608,0.083325689,0.014409919,0.062168703,0.014340452,0.033758816,0.02462836,0.025164524,0.733543931,0.119807401,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,11.79,4.54,16.33,1285.9154,19.77992177,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
16.29452532,1.057775968,221.4047592,5299.495325,3421.702295,5063.860414,4.761281873,627.2185857,35.03063033,28.92955006,474.6601336,24201.09044,9.8480236,26.71209618,44.20698015,47.9940413,6.419860968,1.762959281,8.686334549,28.94295028,16.79894487,10.1624407,3.072545796,1.11507074,0.362235104,1.041668956,5.88139591,0.689834842,3.304871829,112.6452952,23.44980243,47.04964221,5.304813185,19.67486695,3.690945071,0.67568207,3.328489391,0.410630996,2.119580186,0.377849064,0.999656782,0.809744151,0.060750124,15.14663971,7.495256039,199.892,1.59987201,71.6,6.61,108.3,0.555613842,0.045274059,2662.685627,5639.083571,7004.035104,2609.243896,0.110432738,9.399501099,0.955727124,2.999101412,26.944716,509.2794552,0.294980089,1.513015927,16.05849529,15.89831293,0.138654577,0.054130729,0.238600017,7.510111425,12.31045119,0.317403171,0.425262753,0.155403223,0.623102818,0.052669715,1.056351993,0.058414504,0.103379206,25.68076426,0.507625922,1.00791112,0.125689532,0.442125119,0.096926077,0.030285183,0.090913372,0.021573073,0.06655705,0.019677418,0.039563001,0.031772217,0.022547403,0.700967299,0.141850303,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,9.92,4.57,14.49,1202.9094,14.68620925,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
15.70523039,0.788087814,195.6214859,5084.375267,3391.833128,5067.24107,4.432156821,594.4387738,33.53670845,26.65981356,445.8478417,22914.08302,9.219719839,21.19542176,26.27682217,63.32377998,6.182369039,1.663575606,8.010679157,28.47023091,16.63166812,9.556971341,2.391285022,1.159039598,0.350514121,1.764074116,5.506049852,0.474855381,3.159965566,107.7008987,24.04784193,48.29931139,5.308047191,19.48988948,3.570358686,0.658415211,3.24609972,0.400155434,2.027712118,0.361364336,0.950210162,0.760249868,0.03506191,28.13696747,10.3344036,269.346,3.093935886,119.75,7.79,101.7,1.038303738,0.068199405,3157.621462,8101.92636,15657.5979,3771.464488,0.205987196,18.56705314,2.330034876,4.091647807,41.90056125,997.450925,0.57513067,2.724233227,17.34691691,30.27561308,0.281348318,0.108734393,0.492830455,14.25360699,16.38159028,0.692004389,0.252356868,0.162456464,0.604530587,0.082799667,1.022298042,0.096104838,0.212848854,24.4166038,1.188197434,2.125617663,0.265295193,1.006569174,0.193651892,0.04267121,0.192953046,0.025978283,0.12509048,0.024290212,0.067947743,0.048684961,0.012504692,1.127524655,0.29543848,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,10.34,4.54,14.88,1407.8834,16.93315078,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
15.73958833,0.836095335,220.2909584,4965.085518,3335.690699,4817.311615,4.306574168,582.3811894,32.76000608,26.40943953,429.2774427,22349.56893,9.137118624,21.42546988,28.76666402,60.96389227,6.021796049,1.654338455,7.962843771,27.96852048,16.00609313,9.312608283,2.313449697,1.108876967,0.345177088,1.021753175,5.679899656,0.469916192,3.172267921,107.4386125,22.75216152,44.10805658,5.041260823,18.53776045,3.417204667,0.640807269,3.104263341,0.381442319,1.997158095,0.347916712,0.935987771,0.762440151,0.045102026,16.52217895,7.922629036,188.034,4.18810578,88.7,7.74,99.4,1.741414032,0.07417173,2987.668688,6249.187665,14129.52972,3621.398488,0.308241461,29.43207151,3.123646183,6.403624045,54.17287753,1622.449202,0.767715254,2.560948969,16.20851312,21.14865938,0.480034151,0.167216352,0.661107427,15.36965429,15.09471208,0.955105392,0.065142227,0.152559754,0.67510742,0.050030837,1.116464411,0.097616223,0.309669316,33.64485483,1.74818758,3.257616341,0.397730184,1.487790168,0.292608956,0.062486435,0.273177049,0.037038964,0.186867128,0.036142647,0.099698788,0.074091194,0.007874523,1.400212516,2.986726513,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,9.04,10.03,19.07,1202.9094,19.8529862,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
15.76923835,0.943573483,212.541984,5142.38511,3420.091983,4565.38138,4.548493113,625.8667531,34.50609246,27.59692291,447.7289819,24408.46131,9.745144509,22.40184155,30.66221994,58.92281301,6.29151376,1.838073613,8.120397769,29.29364699,16.47777825,9.773466224,2.718685616,1.248833258,0.370191434,0.567843224,5.917558874,0.5484089,3.300769726,111.515828,26.5348407,48.71474493,5.800978204,20.89945123,3.77857441,0.682877025,3.342224562,0.408411429,2.095077171,0.3661542,0.963142592,0.783248736,0.048381526,16.84941757,7.790235397,248.6792,3.494548504,99.85,7.68,115.6,0.616243937,0.029532318,2806.315656,7515.781259,10983.43737,3283.007493,0.109476973,9.698632931,1.190286452,2.85337954,28.95575397,513.5465504,0.283074718,1.417307956,17.25612515,22.12888884,0.152684718,0.053914188,0.226040646,13.50123134,14.78772206,0.325837304,0.116824921,0.090951958,0.399402608,0.046813341,0.841536679,0.048340273,0.132600704,40.9244916,0.570587819,1.064745097,0.132341342,0.477865601,0.093072121,0.028325108,0.093487099,0.016171899,0.06315972,0.015484355,0.038045979,0.026353961,0.007392275,0.781026219,0.206725286,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,19.24,36.68,55.92,1362.1454,18.09457885,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
17.72509348,1.238683605,231.2221541,5915.932279,3831.999003,5409.317217,5.095416405,715.6703267,38.48722506,31.05753811,512.0962447,26717.49198,11.25162809,25.40337651,36.40569586,69.16422694,7.173788613,1.999002778,9.376471489,33.35929002,19.57619877,10.9379662,3.365557035,1.517110205,0.39666487,0.901913665,6.396647909,0.663784511,3.82669694,128.1725423,26.88753874,54.74169677,5.978970125,22.22445842,4.143007399,0.759019043,3.772053041,0.462123787,2.384451829,0.414968814,1.109203162,0.894793696,0.067353109,18.54047492,8.845559399,198.198,3.197442046,91.2,7.52,103.4,0.646696793,0.025234581,2837.75149,4846.740018,10831.32416,2507.884429,0.106336065,12.23241636,1.145179443,3.76145346,24.08132694,558.6810161,0.343401164,1.573392923,8.983088149,16.76994483,0.14248123,0.071305992,0.291833485,16.21682823,11.68581535,0.311044179,0.344271322,0.09134817,0.349819154,0.044489473,0.989981936,0.05856117,0.164230575,28.0929126,0.561568641,1.107392488,0.130212463,0.475275675,0.089494595,0.025019113,0.089596804,0.013959359,0.058727836,0.013410561,0.036178314,0.024346007,0.014180352,0.719456732,0.180816983,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,10.82,19.28,30.1,1174.6196,13.78232563,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
15.95617376,1.041974718,170.361039,5228.834577,3285.456534,6508.847685,4.49568569,614.1206686,33.87980361,27.73213381,467.6404659,23505.84738,9.620919569,21.77568488,29.96660912,47.26663724,6.366073236,1.634219339,8.488855205,28.70178259,18.33637389,9.696271477,2.544577275,1.190075562,0.353593843,0.586853286,5.091186422,0.565703481,3.290991723,112.4040895,23.11514626,48.10198102,5.161215185,19.12232729,3.582049268,0.671488733,3.278528787,0.397668545,2.054573049,0.363553963,0.959693985,0.796609275,0.046783156,15.96343714,7.196890856,322.8764,4.495324862,110.85,7.53,106.7,0.891822596,0.055294022,2538.540588,4544.270107,9556.397044,2886.873734,0.176040494,17.04579733,1.601722116,5.915613651,34.85181541,1009.076396,0.465775141,2.384313825,14.1667786,18.13162462,0.244807195,0.097036252,0.371248829,14.63931316,12.29151919,0.47987507,0.303962663,0.106855627,0.392396367,0.041028334,1.102276108,0.103796608,0.187619181,36.34113837,0.873246216,1.696907699,0.207508453,0.754635783,0.15366106,0.039479988,0.145631136,0.023009509,0.09705603,0.021821879,0.051509805,0.036446399,0.011350767,0.995671004,0.233026959,117.700625,36.32658333,0.268132985,4903.700195,3468.899902,852.7999878,0.581532001,-1.899999976,26.29999924,40.41999817,-20.81999969,248,249,951.2507496,11.25,5.24,16.49,1255.4234,15.24709245,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
12.36227095,0.770795709,317.2668776,3437.008986,3188.29516,5344.345806,2.901070514,570.8823638,25.05053686,24.9374125,306.3904705,17276.79617,6.711814761,21.59225357,130.1974819,157.1050834,5.010652074,1.203574021,4.353736689,25.05088186,20.58967079,7.353466684,0.77425287,1.515508981,0.640324665,1.956412179,4.56279295,0.389363392,2.046908214,87.3043392,18.69945711,38.85222576,3.990469942,14.14789511,2.556775026,0.502920019,2.333877945,0.305846622,1.521341608,0.290267581,0.725303651,0.63562041,0.0583212,33.16666523,6.828706783,296.45,69.93286445,304.85,7.16,163.7,1.140041537,0.058614432,1949.793585,4913.114718,9089.442762,2700.735124,0.082493323,13.3033331,2.620589152,7.373554361,33.92457319,649.6571549,0.423737323,3.02496632,22.21012565,34.04568535,0.185269202,0.104407502,0.382098128,1.417363203,12.65107728,0.322781647,0.464083107,0.193575928,1.503574824,0.070666103,1.024008717,0.062847224,0.078258482,32.14547948,0.727196735,1.56122996,0.164103192,0.59274051,0.111207641,0.029792501,0.109714378,0.0164054,0.065630823,0.016098958,0.042852663,0.030193233,0.014825021,1.021795982,0.286318143,117.7803967,36.32773667,0.26343298,4842.700195,3417.600098,845.5999756,0.585254014,-2.099999905,26.10000038,40.22999954,-21.06999969,285,272,974.3787704,14.28,9.38,23.66,1645.0434,20.3549195,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
11.81295281,0.775407877,232.7725945,3205.871661,2945.824694,4227.562379,2.79247129,545.611816,24.48829724,23.41911833,287.2884246,16470.23823,6.225778196,14.99912637,89.78175766,105.3827702,4.670006011,1.147730041,0.935070419,22.50144254,19.30862582,7.286598618,0.611491973,1.147939691,0.400822971,2.856757725,3.857663664,0.410993133,1.938677459,82.58534683,17.98482121,37.98576558,3.902587085,14.09405714,2.461803907,0.46894135,2.221402667,0.276947116,1.463311066,0.261774992,0.715419274,0.608934873,0.009046732,23.3234341,6.410743847,289.674,90.7061122,337.5,7.72,127.1,1.658273425,0.074559276,1884.306729,4980.632799,14472.71922,3364.060165,0.129483066,19.59995211,3.646344808,5.820182506,35.43676222,862.1490211,0.457373048,3.17138421,29.90744425,49.39172502,0.254680903,0.107090584,0.493944656,1.896622296,17.75439751,0.461603733,0.384065174,0.17469614,1.69662437,0.055751197,1.046101119,0.095267099,0.111906836,35.04457425,0.93683293,2.022645482,0.215832896,0.789027527,0.149936697,0.041404325,0.144511211,0.026512023,0.098408982,0.025188583,0.061924849,0.048341579,0.01401241,1.11873904,0.405077614,117.7803967,36.32773667,0.26343298,4842.700195,3417.600098,845.5999756,0.585254014,-2.099999905,26.10000038,40.22999954,-21.06999969,285,272,974.3787704,10.74,3.55,14.29,1895.7554,17.60837472,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
6.872257284,0.420462585,159.3679192,1856.534997,1410.55764,2658.080275,1.547741726,314.4416704,14.35272875,13.13273451,193.4433069,10580.68098,4.311260111,9.352466443,47.09684978,70.51901885,2.553732538,0.944280121,2.09379457,11.60203643,9.285488977,4.437541359,1.915151788,0.626007742,0.227912192,1.357509269,2.979411055,0.265796452,1.095510949,46.52244788,11.36185281,25.12453764,2.412861933,8.550183542,1.54102942,0.287692042,1.381317213,0.170450278,0.894176438,0.157873804,0.426995788,0.359896995,0.033409003,10.13146253,7.254773213,267.652,66.71194024,167.3,7.85,171.9,0.980832679,0.042102591,1746.865225,4312.414097,8567.663907,2613.544999,0.076653273,13.23295756,2.497050882,6.169461321,32.45383053,583.5990897,0.398623117,2.201671304,20.39996131,26.17684586,0.171980556,0.069297088,0.296189572,2.05760089,14.43324022,0.310617892,0.343043722,0.127149884,1.040484122,0.06623979,0.996827789,0.090871818,0.072131563,22.99304308,0.701216354,1.839837141,0.16063262,0.590918748,0.104996014,0.028174118,0.102205702,0.016723803,0.062436736,0.017035957,0.060960279,0.029981798,0.013860221,0.935624612,0.367056462,117.7803967,36.32773667,0.26343298,4842.700195,3417.600098,845.5999756,0.585254014,-2.099999905,26.10000038,40.22999954,-21.06999969,285,272,974.3787704,9.77,2.4,12.17,1401.1074,22.85919555,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
11.29596752,0.613126725,279.3366492,2972.698601,2824.626199,3807.958956,2.640455858,490.2332278,22.12220723,22.43485869,254.8943003,15403.70086,5.714129408,13.67220277,78.25565416,98.29035784,4.401258726,1.209974673,0.801548554,21.61373103,17.59395011,6.853771063,1.027990435,1.101457457,0.338794256,0.673935979,4.020446198,0.312794955,1.800443731,71.21538863,20.33351574,36.40378962,4.316065548,15.11903013,2.56515822,0.467675435,2.218893663,0.271663728,1.382835186,0.244545838,0.660049828,0.556374394,0.015192802,11.46770401,8.164928533,201.586,76.78157242,287.55,7.58,133.1,1.012497934,0.067161401,1550.964579,4310.868911,9958.337301,2620.011081,0.093928153,13.64185537,2.858356324,4.562844322,25.6208659,617.67127,0.382445227,1.691239315,21.26422317,31.85116677,0.222605216,0.076482207,0.360345094,1.283213677,13.6054746,0.342943701,0.317052458,0.12745653,1.150183935,0.048476273,1.040016899,0.07042617,0.073451598,30.13822104,0.744495751,2.691114375,0.175320465,0.625052461,0.118534625,0.034310637,0.118964609,0.020561516,0.076879036,0.020730401,0.044775304,0.035533242,0.013427929,0.875569326,0.240144412,117.7803967,36.32773667,0.26343298,4842.700195,3417.600098,845.5999756,0.585254014,-2.099999905,26.10000038,40.22999954,-21.06999969,285,272,974.3787704,10.0,3.0,13.0,39.1314,21.06854335,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
12.74888126,0.832496217,301.8762585,3358.795287,3037.254521,4160.543107,2.876332351,552.7554562,26.8086319,25.09978772,373.2756851,19459.98979,7.469253669,15.86946644,83.5532264,117.4801413,5.343796918,1.483469999,5.5188452,23.74900263,19.41445842,8.129504792,0.928201143,1.397465259,0.464613876,3.009323353,4.332287986,0.330563658,1.926046508,84.10088405,28.96779001,55.93100113,5.87776786,20.08042006,3.289255027,0.571362203,2.787793698,0.32097602,1.675122828,0.292837908,0.770205498,0.659523241,0.003392225,17.69362628,8.89332344,291.8762,68.21445668,288.0,7.72,258.0,0.879360363,0.058059926,1838.607824,5263.31885,18269.7511,3435.648244,0.05437529,9.159939744,1.641136153,3.152702008,32.33242177,428.422854,0.359437829,2.085947927,26.18782829,38.68157247,0.120935256,0.053923592,0.282537533,1.258440451,16.87100321,0.231871241,0.340724341,0.085610452,0.684910007,0.050990093,0.974428049,0.057563566,0.046616237,45.62881684,0.506592879,1.1076099,0.112861537,0.410144723,0.078283811,0.023802956,0.071231234,0.009854119,0.048691002,0.009068469,0.027763686,0.019673727,0.006147151,0.512619239,0.187085143,117.7803967,36.32773667,0.26343298,4842.700195,3417.600098,845.5999756,0.585254014,-2.099999905,26.10000038,40.22999954,-21.06999969,285,272,974.3787704,13.35,6.55,19.9,1929.6354,18.52905843,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
14.22876962,0.757547883,294.6455191,3948.535758,3461.681541,4535.28364,3.090287977,639.8045245,28.30230589,28.0685185,354.0002308,19509.87567,7.689679146,17.69978327,92.87001721,127.9771124,5.86390639,1.499809863,0.902833177,28.58441692,22.28218975,8.843296888,1.232465311,1.128554483,0.472684655,2.070694862,4.555315516,0.247853336,2.237817606,96.19338267,26.83390993,53.1810828,5.645439252,19.76879704,3.314987099,0.608175939,2.889233339,0.351952569,1.796365739,0.316770532,0.870461623,0.736173642,0.026515342,18.03839645,5.927499284,389.62,62.36507556,313.45,7.45,143.5,0.848319142,0.04156751,1802.751051,5315.723387,12836.17016,2556.309695,0.057449193,10.75125809,2.261807754,4.380205615,30.70150924,520.5877868,0.288863471,2.288540202,19.44454384,37.24477152,0.144910446,0.055609677,0.27142474,1.174541834,13.72424689,0.263682123,0.207779075,0.085471087,1.205833427,0.049056402,0.844097968,0.060154947,0.054160662,33.91325353,0.635246504,1.318641544,0.142419765,0.521709914,0.092556593,0.02536966,0.088109444,0.012362221,0.058976507,0.011374076,0.030161718,0.024362684,0.00680502,0.800590839,0.183139869,117.7803967,36.32773667,0.26343298,4842.700195,3417.600098,845.5999756,0.585254014,-2.099999905,26.10000038,40.22999954,-21.06999969,285,272,974.3787704,9.61,3.8,13.41,1939.7994,30.19613615,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
12.25974892,0.785393672,295.5793325,3173.498116,2741.130152,3492.959648,2.689578616,566.6607507,24.56930086,24.15346064,318.6153694,16481.36738,6.796980886,15.50445443,69.47099391,88.87808542,4.978445718,1.20508802,0.820342976,23.6247914,17.22575188,7.744362823,1.12267204,1.108254253,0.396603719,2.154490813,4.443557229,0.277933832,1.956352029,85.01777974,22.34862381,46.04693771,4.767791694,16.80127825,2.862241393,0.542692661,2.56110715,0.301323965,1.585589905,0.276678258,0.769659558,0.652824003,0.01382837,26.16039909,8.827892496,269.346,45.59635229,166.05,7.2,105.4,1.435090312,0.062074889,2420.326139,7735.255925,23119.415,4056.478922,0.077708082,7.931099319,2.379382402,2.779591744,29.95666306,564.6954598,0.367838945,2.402776228,19.824798,52.89753683,0.166477636,0.063367141,0.42938981,4.649962296,19.99837996,0.434881371,0.168886108,0.077621593,0.94503081,0.0518661,0.798467078,0.173374393,0.073733645,27.27190834,0.810213341,1.667534855,0.18157256,0.679012143,0.127440441,0.029654633,0.113395598,0.015334042,0.073403968,0.014730652,0.043668951,0.031090355,0.00482712,0.913029773,0.266248626,117.7803967,36.32773667,0.26343298,4842.700195,3417.600098,845.5999756,0.585254014,-2.099999905,26.10000038,40.22999954,-21.06999969,285,272,974.3787704,7.56,2.17,9.73,1506.1354,28.71426599,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
